,fiyat,sehir,metrekare,Bulunduğu Kat,Oda Sayısı,Bina Yaş,Isıtma Tipi,Binanın Kat Sayısı
16984,,,,,,,Kombi Doğalgaz,5
16985,,,,,,,Kombi Doğalgaz,5
16986,,,,,,,Kombi Doğalgaz,5
16987,,,,,,,Kombi Doğalgaz,6
16988,,,,,,,Kombi Doğalgaz,4
16989,,,,,,,Kombi Doğalgaz,5
16990,,,,,,,Merkezi Doğalgaz,4
16991,,,,,,,Kombi Doğalgaz,5
16992,,,,,,,Kombi Doğalgaz,6
16993,,,,,,,Kombi Doğalgaz,5
16994,,,,,,,Kombi Doğalgaz,3
16995,,,,,,,Kombi Doğalgaz,5
16996,,,,,,,Kombi Doğalgaz,5
16997,,,,,,,Kombi Doğalgaz,5
16998,,,,,,,Kombi Doğalgaz,5
16999,,,,,,,Kombi Doğalgaz,4
17000,,,,,,,Kombi Doğalgaz,4
17001,,,,,,,Kombi Doğalgaz,6
17003,,,,,,,Kombi Doğalgaz,4
17004,,,,,,,Kombi Doğalgaz,6
17005,,,,,,,Kombi Doğalgaz,5
17006,,,,,,,Kombi Doğalgaz,5
17007,,,,,,,Kombi Doğalgaz,5
17008,,,,,,,Kombi Doğalgaz,5
17010,,,,,,,Kombi Doğalgaz,5
17011,,,,,,,Kombi Doğalgaz,5
17012,,,,,,,Kombi Doğalgaz,5
17013,,,,,,,Kombi Doğalgaz,6
17015,,,,,,,Kombi Doğalgaz,4
17016,,,,,,,Kombi Doğalgaz,5
17017,,,,,,,Kombi Doğalgaz,5
17018,,,,,,,Kombi Doğalgaz,6
17019,,,,,,,Kombi Doğalgaz,7
17020,,,,,,,Kombi Doğalgaz,4
17021,,,,,,,Kombi Doğalgaz,5
17022,,,,,,,Kombi Doğalgaz,4
17024,,,,,,,Kombi Doğalgaz,5
17025,,,,,,,Kombi Doğalgaz,5
17026,,,,,,,Kombi Doğalgaz,5
17027,,,,,,,Kombi Doğalgaz,5
17028,,,,,,,Kombi Doğalgaz,4
17029,,,,,,,Kombi Doğalgaz,7
17030,,,,,,,Kombi Doğalgaz,5
17031,,,,,,,Kombi Doğalgaz,5
17032,,,,,,,Kombi Doğalgaz,5
17033,,,,,,,Kombi Doğalgaz,5
17034,,,,,,,Kombi Doğalgaz,5
17035,,,,,,,Kombi Doğalgaz,5
17036,,,,,,,Kombi Doğalgaz,6
17037,,,,,,,Kombi Doğalgaz,5
17038,,,,,,,Kombi Doğalgaz,4
17039,,,,,,,Kombi Doğalgaz,4
17040,,,,,,,Kombi Doğalgaz,4
17041,,,,,,,Kombi Doğalgaz,5
17042,,,,,,,Kombi Doğalgaz,4
17043,,,,,,,Kombi Doğalgaz,5
17044,,,,,,,Kombi Doğalgaz,5
17045,,,,,,,Kombi Doğalgaz,5
17046,,,,,,,Kombi Doğalgaz,5
17047,,,,,,,Kombi Doğalgaz,6
17048,,,,,,,Kombi Doğalgaz,5
17049,,,,,,,Kombi Doğalgaz,6
17050,,,,,,,Kombi Doğalgaz,5
17051,,,,,,,Kombi Doğalgaz,5
17052,,,,,,,Kombi Doğalgaz,5
17053,,,,,,,Kombi Doğalgaz,5
17054,,,,,,,Kombi Doğalgaz,5
17055,,,,,,,Kombi Doğalgaz,4
17056,,,,,,,Kombi Doğalgaz,4
17057,,,,,,,Kombi Doğalgaz,4
17058,,,,,,,Kombi Doğalgaz,5
17059,,,,,,,Merkezi Doğalgaz,5
17060,,,,,,,Kombi Doğalgaz,5
17061,,,,,,,Kombi Doğalgaz,4
17062,,,,,,,Kombi Doğalgaz,5
17063,,,,,,,Kombi Doğalgaz,5
17064,,,,,,,Kombi Doğalgaz,5
17065,,,,,,,Kombi Doğalgaz,5
17066,,,,,,,Kombi Doğalgaz,5
17069,,,,,,,Kombi Doğalgaz,4
17070,,,,,,,Kombi Doğalgaz,5
17071,,,,,,,Kombi Doğalgaz,5
17072,,,,,,,Kombi Doğalgaz,4
17073,,,,,,,Kombi Doğalgaz,5
17074,,,,,,,Kombi Doğalgaz,4
17075,,,,,,,Kombi Doğalgaz,5
17076,,,,,,,Kombi Doğalgaz,6
17077,,,,,,,Kombi Doğalgaz,5
17078,,,,,,,Kombi Doğalgaz,5
17079,,,,,,,Kombi Doğalgaz,6
17080,,,,,,,Kombi Doğalgaz,6
17081,,,,,,,Kombi Doğalgaz,5
17082,,,,,,,Kombi Doğalgaz,4
17083,,,,,,,Kombi Doğalgaz,5
17084,,,,,,,Kombi Doğalgaz,6
17085,,,,,,,Kombi Doğalgaz,5
17086,,,,,,,Kombi Doğalgaz,5
17088,,,,,,,Kombi Doğalgaz,6
17089,,,,,,,Kombi Doğalgaz,5
17090,,,,,,,Kombi Doğalgaz,5
17091,,,,,,,Kombi Doğalgaz,5
17092,,,,,,,Sobalı,2
17093,,,,,,,Kombi Doğalgaz,3
17094,,,,,,,Sobalı,5
17095,,,,,,,Sobalı,2
17098,,,,,,,Kombi Doğalgaz,4
17099,,,,,,,Kombi Doğalgaz,5
17100,,,,,,,Kombi Doğalgaz,5
17102,,,,,,,Kombi Doğalgaz,5
17103,,,,,,,Kombi Doğalgaz,4
17104,,,,,,,Sobalı,5
17105,,,,,,,Merkezi Doğalgaz,5
17108,,,,,,,Kombi Doğalgaz,2
17109,,,,,,,Kombi Doğalgaz,6
17111,,,,,,,Kombi Doğalgaz,3
17112,,,,,,,Kombi Doğalgaz,5
17113,,,,,,,Kombi Doğalgaz,5
17116,,,,,,,Kombi Doğalgaz,5
17117,,,,,,,Kombi Doğalgaz,5
17118,,,,,,,Kombi Doğalgaz,3
17119,,,,,,,Kombi Doğalgaz,4
17120,,,,,,,Kombi Doğalgaz,2
17121,,,,,,,Sobalı,2
17122,,,,,,,Sobalı,5
17123,,,,,,,Sobalı,4
17124,,,,,,,Kombi Doğalgaz,5
17125,,,,,,,Kombi Doğalgaz,5
17126,,,,,,,Kombi Doğalgaz,5
17129,,,,,,,Kombi Doğalgaz,3
17130,,,,,,,Sobalı,2
17131,,,,,,,Sobalı,3
17132,,,,,,,Kombi Doğalgaz,5
17133,,,,,,,Sobalı,2
17134,,,,,,,Kombi Doğalgaz,3
17135,,,,,,,Kombi Doğalgaz,4
17136,,,,,,,Kombi Doğalgaz,5
17137,,,,,,,Sobalı,2
17138,,,,,,,Sobalı,3
17139,,,,,,,Kombi Doğalgaz,4
17140,,,,,,,Kombi Doğalgaz,4
17143,,,,,,,Kombi Doğalgaz,4
17145,,,,,,,Kombi Doğalgaz,5
17146,,,,,,,Kombi Doğalgaz,4
17148,,,,,,,Kombi Doğalgaz,2
17150,,,,,,,Sobalı,2
17151,,,,,,,Sobalı,2
17152,,,,,,,Kombi Doğalgaz,5
17153,,,,,,,Kombi Doğalgaz,5
17155,,,,,,,Kombi Doğalgaz,5
17156,,,,,,,Sobalı,3
17157,,,,,,,Kombi Doğalgaz,5
17159,,,,,,,Sobalı,4
17160,,,,,,,Kombi Doğalgaz,3
17161,,,,,,,Kombi Doğalgaz,3
17162,,,,,,,Kombi Doğalgaz,3
17163,,,,,,,Kombi Doğalgaz,4
17164,,,,,,,Kombi Doğalgaz,4
17165,,,,,,,Sobalı,3
17166,,,,,,,Kombi Doğalgaz,3
17167,,,,,,,Kombi Doğalgaz,5
17168,,,,,,,Kombi Doğalgaz,7
17169,,,,,,,Kombi Doğalgaz,5
17170,,,,,,,Sobalı,4
17171,,,,,,,Kombi Doğalgaz,4
17172,,,,,,,Klimalı,5
17173,,,,,,,Kombi Doğalgaz,5
17174,,,,,,,Kombi Doğalgaz,5
17176,,,,,,,Sobalı,5
17179,,,,,,,Kombi Doğalgaz,4
17181,,,,,,,Kombi Doğalgaz,5
17182,,,,,,,Kombi Doğalgaz,5
17183,,,,,,,Sobalı,3
17184,,,,,,,Kombi Doğalgaz,5
17185,,,,,,,Sobalı,2
17186,,,,,,,Kombi Doğalgaz,5
17187,,,,,,,Kombi Doğalgaz,6
17192,,,,,,,Sobalı,5
17193,,,,,,,Kombi Doğalgaz,5
17195,,,,,,,Kombi Doğalgaz,6
17196,,,,,,,Sobalı,5
17199,,,,,,,Sobalı,5
17200,,,,,,,Sobalı,5
17202,,,,,,,Kombi Doğalgaz,4
17203,,,,,,,Sobalı,6
17204,,,,,,,Sobalı,5
17206,,,,,,,Kombi Doğalgaz,3
17207,,,,,,,Sobalı,2
17208,,,,,,,Sobalı,2
17209,,,,,,,Sobalı,2
17212,,,,,,,Kombi Doğalgaz,5
17213,,,,,,,Kombi Doğalgaz,5
17214,,,,,,,Kombi Doğalgaz,4
17215,,,,,,,Sobalı,5
17216,,,,,,,Sobalı,3
17219,,,,,,,Merkezi Doğalgaz,5
17221,,,,,,,Sobalı,3
17223,,,,,,,Sobalı,5
17224,,,,,,,Sobalı,5
17227,,,,,,,Sobalı,2
17228,,,,,,,Sobalı,3
17230,,,,,,,Sobalı,2
17232,,,,,,,Sobalı,3
17234,,,,,,,Kombi Doğalgaz,2
17238,,,,,,,Merkezi Doğalgaz,4
17239,,,,,,,Sobalı,2
17242,,,,,,,Merkezi Doğalgaz,5
17245,,,,,,,Sobalı,2
17247,,,,,,,Kombi Doğalgaz,5
17253,,,,,,,Kombi Doğalgaz,2
17258,,,,,,,Kombi Doğalgaz,5
17262,,,,,,,Merkezi Doğalgaz,7
17264,,,,,,,Kombi Doğalgaz,4
17267,,,,,,,Kombi Doğalgaz,3
17270,,,,,,,Merkezi Doğalgaz,6
17271,,,,,,,Kombi Doğalgaz,3
17293,,,,,,,Kombi Doğalgaz,3
17294,,,,,,,Kombi Doğalgaz,3
17295,,,,,,,Sobalı,4
17296,,,,,,,Sobalı,3
17298,,,,,,,Kombi Doğalgaz,2
17300,,,,,,,Sobalı,3
17305,,,,,,,Kombi Doğalgaz,4
17310,,,,,,,Kombi Doğalgaz,7
17314,,,,,,,Kombi Doğalgaz,2
17320,,,,,,,Merkezi Doğalgaz,4
17321,,,,,,,Merkezi Doğalgaz,7
17323,,,,,,,Kombi Doğalgaz,5
17328,,,,,,,Kombi Doğalgaz,3
17330,,,,,,,Kombi Doğalgaz,2
17332,,,,,,,Sobalı,2
17339,,,,,,,Kombi Doğalgaz,2
17349,,,,,,,Kombi Doğalgaz,3
17371,,,,,,,Kombi Doğalgaz,4
17391,,,,,,,Merkezi Doğalgaz,6
17392,,,,,,,Kombi Doğalgaz,4
17395,,,,,,,Kombi Doğalgaz,5
17397,,,,,,,Kombi Doğalgaz,3
17401,,,,,,,Kombi Doğalgaz,6
17409,,,,,,,Merkezi Doğalgaz,3
17411,,,,,,,Merkezi Doğalgaz,3
17419,,,,,,,Merkezi Doğalgaz,7
17421,,,,,,,Kombi Doğalgaz,3
17422,,,,,,,Kombi Doğalgaz,4
17428,,,,,,,Kombi Doğalgaz,7
17440,,,,,,,Kombi Doğalgaz,6
17442,,,,,,,Kombi Doğalgaz,5
17453,,,,,,,Merkezi Doğalgaz,3
17454,,,,,,,Kombi Doğalgaz,4
17461,,,,,,,Kombi Doğalgaz,3
17463,,,,,,,Merkezi Doğalgaz,5
17468,,,,,,,Merkezi Doğalgaz,7
17469,,,,,,,Kombi Doğalgaz,3
17476,,,,,,,Kombi Doğalgaz,4
17477,,,,,,,Kombi Doğalgaz,3
17481,,,,,,,Kombi Doğalgaz,2
17485,,,,,,,Kombi Doğalgaz,6
17491,,,,,,,Kombi Doğalgaz,4
17493,,,,,,,Kombi Doğalgaz,7
17496,,,,,,,Kombi Doğalgaz,2
17507,,,,,,,Kombi Doğalgaz,2
17512,,,,,,,Kombi Doğalgaz,3
17522,,,,,,,Sobalı,3
17526,,,,,,,Kombi Doğalgaz,3
17527,,,,,,,Kombi Doğalgaz,7
17528,,,,,,,Kombi Doğalgaz,4
17529,,,,,,,Kombi Doğalgaz,5
17532,,,,,,,Kombi Doğalgaz,3
17533,,,,,,,Merkezi Doğalgaz,6
17542,,,,,,,Kombi Doğalgaz,3
17543,,,,,,,Kombi Doğalgaz,5
17546,,,,,,,Kombi Doğalgaz,4
17566,,,,,,,Kombi Doğalgaz,5
17567,,,,,,,Kombi Doğalgaz,5
17571,,,,,,,Kombi Doğalgaz,2
17578,,,,,,,Kombi Doğalgaz,2
17581,,,,,,,Kombi Doğalgaz,2
17583,,,,,,,Kombi Doğalgaz,2
17585,,,,,,,Kombi Doğalgaz,7
17590,,,,,,,Kombi Doğalgaz,7
17592,,,,,,,Kombi Doğalgaz,4
17593,,,,,,,Kombi Doğalgaz,5
17594,,,,,,,Yerden Isıtma,5
17595,,,,,,,Kombi Doğalgaz,2
17596,,,,,,,Kombi Doğalgaz,2
17598,,,,,,,Kombi Doğalgaz,4
17599,,,,,,,Kombi Doğalgaz,3
17601,,,,,,,Kombi Doğalgaz,6
17602,,,,,,,Kombi Doğalgaz,2
17603,,,,,,,Kombi Doğalgaz,2
17614,,,,,,,Merkezi Doğalgaz,5
17621,,,,,,,Kombi Doğalgaz,7
17624,,,,,,,Kombi Doğalgaz,2
17631,,,,,,,Kombi Doğalgaz,2
17632,,,,,,,Kombi Doğalgaz,4
17636,,,,,,,Kombi Doğalgaz,6
17637,,,,,,,Kombi Doğalgaz,5
17646,,,,,,,Kombi Doğalgaz,7
17648,,,,,,,Kombi Doğalgaz,5
17653,,,,,,,Kombi Doğalgaz,5
17654,,,,,,,Kombi Doğalgaz,5
17655,,,,,,,Kombi Doğalgaz,7
17656,,,,,,,Sobalı,4
17667,,,,,,,Merkezi Doğalgaz,7
17669,,,,,,,Kombi Doğalgaz,5
17671,,,,,,,Sobalı,3
17673,,,,,,,Merkezi Doğalgaz,6
17675,,,,,,,Kombi Doğalgaz,7
17677,,,,,,,Kombi Doğalgaz,7
17680,,,,,,,Kombi Doğalgaz,3
17683,,,,,,,Merkezi Doğalgaz,4
17689,,,,,,,Kombi Doğalgaz,4
17694,,,,,,,Kombi Doğalgaz,7
17697,,,,,,,Kombi Doğalgaz,2
17698,,,,,,,Merkezi Doğalgaz,7
17701,,,,,,,Kombi Doğalgaz,4
17702,,,,,,,Merkezi Doğalgaz,6
17704,,,,,,,Kombi Doğalgaz,5
17706,,,,,,,Kombi Doğalgaz,4
17708,,,,,,,Kombi Doğalgaz,7
17709,,,,,,,Kombi Doğalgaz,2
17711,,,,,,,Kombi Doğalgaz,5
17713,,,,,,,Sobalı,3
17714,,,,,,,Kombi Doğalgaz,6
17715,,,,,,,Kombi Doğalgaz,4
17716,,,,,,,Merkezi Doğalgaz,5
17717,,,,,,,Kombi Doğalgaz,5
17718,,,,,,,Kombi Doğalgaz,4
17719,,,,,,,Kombi Doğalgaz,2
17721,,,,,,,Kombi Doğalgaz,4
17722,,,,,,,Kombi Doğalgaz,7
17723,,,,,,,Kombi Doğalgaz,4
17725,,,,,,,Kombi Doğalgaz,4
17726,,,,,,,Kombi Doğalgaz,7
17727,,,,,,,Kombi Doğalgaz,6
17728,,,,,,,Kombi Doğalgaz,5
17729,,,,,,,Kombi Doğalgaz,7
17730,,,,,,,Kombi Doğalgaz,5
17731,,,,,,,Kombi Doğalgaz,5
17732,,,,,,,Sobalı,3
17734,,,,,,,Kombi Doğalgaz,3
17735,,,,,,,Kombi Doğalgaz,3
17736,,,,,,,Kombi Doğalgaz,7
17737,,,,,,,Kombi Doğalgaz,6
17738,,,,,,,Kombi Doğalgaz,3
17739,,,,,,,Kombi Doğalgaz,4
17740,,,,,,,Kombi Doğalgaz,7
17741,,,,,,,Kombi Doğalgaz,4
17742,,,,,,,Kombi Doğalgaz,6
17743,,,,,,,Kombi Doğalgaz,3
17744,,,,,,,Kombi Doğalgaz,7
17745,,,,,,,Kombi Doğalgaz,6
17746,,,,,,,Kombi Doğalgaz,4
17748,,,,,,,Kombi Doğalgaz,3
17749,,,,,,,Kombi Doğalgaz,4
17750,,,,,,,Kombi Doğalgaz,5
17751,,,,,,,Kombi Doğalgaz,4
17752,,,,,,,Kombi Doğalgaz,3
17753,,,,,,,Kombi Doğalgaz,4
17754,,,,,,,Kombi Doğalgaz,4
17756,,,,,,,Kombi Doğalgaz,6
17757,,,,,,,Kombi Doğalgaz,3
17758,,,,,,,Kombi Doğalgaz,7
17759,,,,,,,Kombi Doğalgaz,6
17760,,,,,,,Kombi Doğalgaz,5
17761,,,,,,,Sobalı,2
17762,,,,,,,Sobalı,3
17765,,,,,,,Kombi Doğalgaz,7
17766,,,,,,,Kombi Doğalgaz,5
17767,,,,,,,Kombi Doğalgaz,5
17768,,,,,,,Kombi Doğalgaz,5
17770,,,,,,,Kombi Doğalgaz,6
17771,,,,,,,Kombi Doğalgaz,6
17772,,,,,,,Kombi Doğalgaz,4
17773,,,,,,,Kombi Doğalgaz,4
17774,,,,,,,Kombi Doğalgaz,3
17776,,,,,,,Kombi Doğalgaz,6
17777,,,,,,,Kombi Doğalgaz,3
17778,,,,,,,Kombi Doğalgaz,6
17779,,,,,,,Kombi Doğalgaz,7
17780,,,,,,,Kombi Doğalgaz,7
17781,,,,,,,Kombi Doğalgaz,5
17783,,,,,,,Merkezi Doğalgaz,7
17784,,,,,,,Kombi Doğalgaz,7
17785,,,,,,,Kombi Doğalgaz,3
17786,,,,,,,Sobalı,2
17787,,,,,,,Merkezi Doğalgaz,7
17788,,,,,,,Kombi Doğalgaz,4
17790,,,,,,,Kombi Doğalgaz,5
17791,,,,,,,Kombi Doğalgaz,5
17792,,,,,,,Merkezi Doğalgaz,5
17793,,,,,,,Kombi Doğalgaz,5
17794,,,,,,,Kombi Doğalgaz,4
17797,,,,,,,Sobalı,3
17798,,,,,,,Kombi Doğalgaz,6
17799,,,,,,,Sobalı,2
17800,,,,,,,Kombi Doğalgaz,6
17801,,,,,,,Kombi Doğalgaz,6
17802,,,,,,,Kombi Doğalgaz,6
17803,,,,,,,Kombi Doğalgaz,7
17804,,,,,,,Kombi Doğalgaz,5
17805,,,,,,,Kombi Doğalgaz,5
17806,,,,,,,Merkezi Doğalgaz,6
17807,,,,,,,Kombi Doğalgaz,5
17808,,,,,,,Kombi Doğalgaz,7
17810,,,,,,,Kombi Doğalgaz,6
17811,,,,,,,Kombi Doğalgaz,5
17812,,,,,,,Kombi Doğalgaz,6
17813,,,,,,,Sobalı,4
17814,,,,,,,Kombi Doğalgaz,6
17815,,,,,,,Kombi Doğalgaz,7
17816,,,,,,,Sobalı,3
17817,,,,,,,Sobalı,2
17818,,,,,,,Kombi Doğalgaz,2
17823,,,,,,,Kombi Doğalgaz,4
17824,,,,,,,Kombi Doğalgaz,4
17825,,,,,,,Kombi Doğalgaz,7
17826,,,,,,,Sobalı,2
17827,,,,,,,Kombi Doğalgaz,2
17828,,,,,,,Yerden Isıtma,6
17829,,,,,,,Kombi Doğalgaz,5
17830,,,,,,,Kombi Doğalgaz,5
17831,,,,,,,Kombi Doğalgaz,5
17833,,,,,,,Kombi Doğalgaz,7
17834,,,,,,,Yerden Isıtma,3
17835,,,,,,,Kombi Doğalgaz,6
17836,,,,,,,Kombi Doğalgaz,6
17837,,,,,,,Kombi Doğalgaz,7
17838,,,,,,,Kombi Doğalgaz,5
17839,,,,,,,Kombi Doğalgaz,7
17840,,,,,,,Merkezi Doğalgaz,3
17841,,,,,,,Sobalı,4
17843,,,,,,,Sobalı,5
17845,,,,,,,Kombi Doğalgaz,3
17846,,,,,,,Kombi Doğalgaz,4
17847,,,,,,,Kombi Doğalgaz,5
17848,,,,,,,Kombi Doğalgaz,7
17849,,,,,,,Kombi Doğalgaz,3
17851,,,,,,,Kombi Doğalgaz,4
17852,,,,,,,Sobalı,3
17853,,,,,,,Kombi Doğalgaz,2
17854,,,,,,,Kombi Doğalgaz,5
17856,,,,,,,Sobalı,2
17857,,,,,,,Sobalı,2
17858,,,,,,,Sobalı,2
17859,,,,,,,Sobalı,4
17860,,,,,,,Kombi Doğalgaz,4
17861,,,,,,,Kombi Doğalgaz,5
17863,,,,,,,Kombi Doğalgaz,5
17864,,,,,,,Kombi Doğalgaz,4
17865,,,,,,,Merkezi Doğalgaz,5
17866,,,,,,,Kombi Doğalgaz,3
17867,,,,,,,Kombi Doğalgaz,5
17868,,,,,,,Kombi Doğalgaz,3
17869,,,,,,,Kombi Doğalgaz,6
17872,,,,,,,Kombi Doğalgaz,4
17873,,,,,,,Sobalı,2
17876,,,,,,,Kombi Doğalgaz,5
17878,,,,,,,Yerden Isıtma,6
17879,,,,,,,Sobalı,3
17881,,,,,,,Kombi Doğalgaz,7
17882,,,,,,,Kombi Doğalgaz,5
17883,,,,,,,Sobalı,2
17884,,,,,,,Sobalı,2
17885,,,,,,,Klimalı,2
17886,,,,,,,Kombi Doğalgaz,6
17887,,,,,,,Kombi Doğalgaz,5
17888,,,,,,,Kombi Doğalgaz,7
17889,,,,,,,Kombi Doğalgaz,4
17890,,,,,,,Kombi Doğalgaz,5
17891,,,,,,,Kombi Doğalgaz,5
17892,,,,,,,Merkezi Doğalgaz,7
17893,,,,,,,Kombi Doğalgaz,2
17894,,,,,,,Kombi Doğalgaz,3
17895,,,,,,,Kombi Doğalgaz,5
17896,,,,,,,Kombi Doğalgaz,4
17897,,,,,,,Kombi Doğalgaz,4
17898,,,,,,,Kombi Doğalgaz,5
17899,,,,,,,Kombi Doğalgaz,6
17900,,,,,,,Sobalı,3
17902,,,,,,,Kombi Doğalgaz,5
17904,,,,,,,Kombi Doğalgaz,2
17905,,,,,,,Kombi Doğalgaz,2
17906,,,,,,,Kombi Doğalgaz,4
17907,,,,,,,Kombi Doğalgaz,5
17908,,,,,,,Kombi Doğalgaz,5
17910,,,,,,,Kombi Doğalgaz,2
17911,,,,,,,Kombi Doğalgaz,5
17912,,,,,,,Kombi Doğalgaz,4
17913,,,,,,,Sobalı,2
17915,,,,,,,Kombi Doğalgaz,7
17917,,,,,,,Kombi Doğalgaz,5
17918,,,,,,,Kombi Doğalgaz,4
17919,,,,,,,Merkezi Doğalgaz,5
17921,,,,,,,Kombi Doğalgaz,5
17922,,,,,,,Kombi Doğalgaz,5
17923,,,,,,,Kombi Doğalgaz,7
17925,,,,,,,Sobalı,2
17926,,,,,,,Kombi Doğalgaz,4
17927,,,,,,,Kombi Doğalgaz,3
17928,,,,,,,Kombi Doğalgaz,6
17929,,,,,,,Sobalı,4
17930,,,,,,,Kombi Doğalgaz,7
17931,,,,,,,Kombi Doğalgaz,7
17932,,,,,,,Kombi Doğalgaz,5
17933,,,,,,,Sobalı,3
17935,,,,,,,Yerden Isıtma,4
17936,,,,,,,Kombi Doğalgaz,6
17937,,,,,,,Sobalı,2
17941,,,,,,,Sobalı,2
17942,,,,,,,Kombi Doğalgaz,6
17943,,,,,,,Kombi Doğalgaz,5
17944,,,,,,,Yerden Isıtma,6
17945,,,,,,,Kombi Doğalgaz,5
17946,,,,,,,Kombi Doğalgaz,3
17947,,,,,,,Kombi Doğalgaz,4
17948,,,,,,,Kombi Doğalgaz,6
17949,,,,,,,Kombi Doğalgaz,5
17950,,,,,,,Kombi Doğalgaz,4
17951,,,,,,,Kombi Doğalgaz,5
17952,,,,,,,Klimalı,2
17953,,,,,,,Sobalı,3
17954,,,,,,,Sobalı,3
17955,,,,,,,Kombi Doğalgaz,5
17956,,,,,,,Kombi Doğalgaz,6
17957,,,,,,,Kombi Doğalgaz,4
17958,,,,,,,Sobalı,2
17959,,,,,,,Kombi Doğalgaz,6
17960,,,,,,,Kombi Doğalgaz,4
17961,,,,,,,Kombi Doğalgaz,4
17962,,,,,,,Kombi Doğalgaz,4
17963,,,,,,,Kombi Doğalgaz,4
17964,,,,,,,Kombi Doğalgaz,2
17965,,,,,,,Kombi Doğalgaz,4
17966,,,,,,,Kombi Doğalgaz,3
17967,,,,,,,Kombi Doğalgaz,4
17968,,,,,,,Kombi Doğalgaz,5
17969,,,,,,,Kombi Doğalgaz,3
17970,,,,,,,Kombi Doğalgaz,5
17971,,,,,,,Kombi Doğalgaz,2
17973,,,,,,,Kombi Doğalgaz,7
17974,,,,,,,Kombi Doğalgaz,2
17975,,,,,,,Kombi Doğalgaz,2
17976,,,,,,,Kombi Doğalgaz,6
17978,,,,,,,Merkezi Doğalgaz,4
17979,,,,,,,Sobalı,3
17980,,,,,,,Kombi Doğalgaz,5
17982,,,,,,,Sobalı,3
17983,,,,,,,Kombi Doğalgaz,5
17986,,,,,,,Kombi Doğalgaz,4
17987,,,,,,,Kombi Doğalgaz,5
17989,,,,,,,Sobalı,2
17990,,,,,,,Sobalı,3
17991,,,,,,,Sobalı,3
17992,,,,,,,Kombi Doğalgaz,4
17995,,,,,,,Merkezi Doğalgaz,5
17996,,,,,,,Kombi Doğalgaz,2
17997,,,,,,,Kombi Doğalgaz,5
17998,,,,,,,Kombi Doğalgaz,4
17999,,,,,,,Kombi Doğalgaz,5
18000,,,,,,,Sobalı,3
18001,,,,,,,Sobalı,3
18002,,,,,,,Kombi Doğalgaz,2
18003,,,,,,,Kombi Doğalgaz,5
18004,,,,,,,Merkezi Doğalgaz,5
18005,,,,,,,Sobalı,2
18007,,,,,,,Kombi Doğalgaz,7
18008,,,,,,,Kombi Doğalgaz,5
18009,,,,,,,Kombi Doğalgaz,4
18010,,,,,,,Sobalı,3
18011,,,,,,,Kombi Doğalgaz,7
18012,,,,,,,Merkezi Doğalgaz,4
18015,,,,,,,Sobalı,3
18016,,,,,,,Kombi Doğalgaz,3
18017,,,,,,,Kombi Doğalgaz,3
18019,,,,,,,Kombi Doğalgaz,5
18021,,,,,,,Kombi Doğalgaz,3
18022,,,,,,,Kombi Doğalgaz,5
18023,,,,,,,Kombi Doğalgaz,7
18024,,,,,,,Kombi Doğalgaz,4
18025,,,,,,,Kombi Doğalgaz,5
18026,,,,,,,Kombi Doğalgaz,2
18027,,,,,,,Kombi Doğalgaz,7
18028,,,,,,,Kombi Doğalgaz,7
18029,,,,,,,Kombi Doğalgaz,5
18030,,,,,,,Kombi Doğalgaz,5
18031,,,,,,,Kombi Doğalgaz,5
18032,,,,,,,Kombi Doğalgaz,7
18033,,,,,,,Kombi Doğalgaz,5
18035,,,,,,,Kombi Doğalgaz,3
18036,,,,,,,Kombi Doğalgaz,7
18037,,,,,,,Kombi Doğalgaz,7
18038,,,,,,,Kombi Doğalgaz,7
18039,,,,,,,Sobalı,3
18040,,,,,,,Merkezi Doğalgaz,5
18041,,,,,,,Kombi Doğalgaz,3
18042,,,,,,,Sobalı,5
18043,,,,,,,Kombi Doğalgaz,4
18044,,,,,,,Kombi Doğalgaz,6
18045,,,,,,,Kombi Doğalgaz,5
18046,,,,,,,Kombi Doğalgaz,5
18047,,,,,,,Kombi Doğalgaz,3
18048,,,,,,,Sobalı,2
18049,,,,,,,Kombi Doğalgaz,3
18050,,,,,,,Kombi Doğalgaz,4
18051,,,,,,,Kombi Doğalgaz,5
18052,,,,,,,Kombi Doğalgaz,5
18053,,,,,,,Kombi Doğalgaz,5
18054,,,,,,,Kombi Doğalgaz,4
18055,,,,,,,Kombi Doğalgaz,4
18056,,,,,,,Kombi Doğalgaz,4
18057,,,,,,,Kombi Doğalgaz,5
18058,,,,,,,Kombi Doğalgaz,4
18059,,,,,,,Kombi Doğalgaz,4
18061,,,,,,,Kombi Doğalgaz,5
18062,,,,,,,Kombi Doğalgaz,4
18063,,,,,,,Kombi Doğalgaz,5
18064,,,,,,,Kombi Doğalgaz,4
18065,,,,,,,Kombi Doğalgaz,5
18072,,,,,,,Kombi Doğalgaz,4
18073,,,,,,,Kombi Doğalgaz,4
18074,,,,,,,Kombi Doğalgaz,4
18075,,,,,,,Kombi Doğalgaz,4
18076,,,,,,,Kombi Doğalgaz,4
18077,,,,,,,Kombi Doğalgaz,5
18078,,,,,,,Kombi Doğalgaz,5
18079,,,,,,,Kombi Doğalgaz,7
18080,,,,,,,Kombi Doğalgaz,2
18081,,,,,,,Kombi Doğalgaz,6
18082,,,,,,,Kombi Doğalgaz,7
