,fiyat,sehir,metrekare,Bulunduğu Kat,Oda Sayısı,Tür,Isıtma Tipi,Bina Yaş,Binanın Kat Sayısı
2165,6750000,aksaray,220,,4,Konut,Kombi Doğalgaz,0,2
2166,1500000,aksaray,120,3,4,Konut,Kombi Doğalgaz,7,5
2167,3150000,aksaray,455,,5,Konut,Kombi Doğalgaz,25,1
2168,1750000,aksaray,120,,3,Konut,Sobalı,25,1
2169,1250000,aksaray,56,3,2,Konut,Kombi Doğalgaz,0,5
2170,250000003,aksaray,650,,,Konut,Merkezi Kömür,18,3
2171,2850000,aksaray,125,3,4,Konut,Kombi Doğalgaz,0,4
2172,860000,aksaray,45,1,2,Konut,Kombi Doğalgaz,3,3
2173,2950000,aksaray,145,1,4,Konut,Kombi Fueloil,4,4
2174,915000,aksaray,52,3,2,Konut,Kombi Doğalgaz,0,3
2175,1450000,aksaray,60,6,2,Konut,Kombi Doğalgaz,0,7
2176,875000,aksaray,55,4,2,Konut,Kombi Doğalgaz,3,4
2177,4500000,aksaray,165,,4,Konut,Kombi Doğalgaz,25,2
2178,7450000,aksaray,285,,5,Konut,Kombi Doğalgaz,3,1
2179,13900000,aksaray,220,,4,Konut,Kombi Doğalgaz,7,3
2180,2955000,aksaray,160,5,4,Konut,Kombi Doğalgaz,1,5
2181,2750000,aksaray,145,4,4,Konut,Kombi Doğalgaz,0,6
2182,3000000,amasya,100,4,3,Konut,Yerden Isıtma,3,5
2183,1150000,amasya,60,2,2,Konut,Kombi Doğalgaz,0,3
2184,925000,amasya,55,1,2,Konut,Yerden Isıtma,0,5
2185,2250000,amasya,80,2,3,Konut,Yerden Isıtma,0,5
2186,4150000,amasya,125,2,4,Konut,Yerden Isıtma,0,5
2187,1630000,amasya,160,3,5,Konut,Kombi Doğalgaz,25,3
2188,1550000,amasya,100,1,3,Konut,Kombi Doğalgaz,0,5
2189,2950000,amasya,130,5,4,Konut,Kombi Doğalgaz,7,5
2190,2550000,amasya,80,3,2,Konut,Kombi Doğalgaz,0,5
2191,1600000,amasya,80,3,3,Konut,Yerden Isıtma,0,5
2192,1600000,amasya,80,3,3,Konut,Yerden Isıtma,0,5
2193,4200000,amasya,155,11,4,Konut,Yerden Isıtma,0,12
2194,1900000,amasya,140,4,4,Konut,Kombi Doğalgaz,13,4
2195,1650000,amasya,50,3,2,Konut,Yerden Isıtma,0,4
2196,2000000,amasya,90,5,4,Konut,Kombi Doğalgaz,7,5
2197,2900000,amasya,110,3,4,Konut,Kombi Doğalgaz,0,5
2198,2950000,amasya,130,5,4,Konut,Kombi Doğalgaz,7,5
2199,1475000,amasya,75,2,2,Konut,Kombi Doğalgaz,1,3
2200,1650000,amasya,95,1,3,Konut,Kombi Doğalgaz,25,4
2201,1485000,amasya,138,,5,Konut,Merkezi Doğalgaz,0,2
2202,1215000,amasya,103,,5,Konut,Merkezi Doğalgaz,0,2
2203,1300000,amasya,60,3,2,Konut,Kombi Doğalgaz,3,3
2204,3050000,amasya,146,5,5,Konut,Kombi Doğalgaz,7,5
2205,1350000,amasya,50,2,2,Konut,Kombi Doğalgaz,7,5
2206,2240000,amasya,120,3,4,Konut,Kombi Doğalgaz,4,6
2207,2050000,amasya,100,5,3,Konut,Kombi Doğalgaz,0,5
2208,1500000,amasya,130,1,4,Konut,Kombi Doğalgaz,25,4
2209,24550002,amasya,110,2,3,Konut,Kombi Doğalgaz,4,5
2210,2200000,amasya,60,4,2,Konut,Yerden Isıtma,0,5
2211,600000,amasya,45,1,2,Konut,Kombi Doğalgaz,13,4
2212,1225000,amasya,65,1,2,Konut,Kombi Doğalgaz,1,5
2213,1975000,amasya,120,3,4,Konut,Kombi Doğalgaz,13,4
2214,13500002,amasya,45,2,2,Konut,Kombi Doğalgaz,7,5
2215,2350000,amasya,135,3,4,Konut,Kombi Doğalgaz,3,5
2216,24000004,amasya,110,4,3,Konut,Kombi Doğalgaz,4,4
2217,4000000,amasya,170,11,5,Konut,Kombi Doğalgaz,0,15
2218,1700000,amasya,150,1,3,Konut,Kombi Doğalgaz,25,2
2219,850000,amasya,55,2,2,Konut,Kombi Doğalgaz,25,2
2220,5700000,amasya,145,7,4,Konut,Merkezi Doğalgaz,7,9
2221,3800000,amasya,155,4,4,Konut,Merkezi (Pay Ölçer),13,4
2222,1350000,amasya,134,1,4,Konut,Kombi Doğalgaz,0,5
2223,1150000,amasya,115,1,3,Konut,Kombi Doğalgaz,0,6
2224,1400000,amasya,60,2,2,Konut,Kombi Doğalgaz,0,5
2225,1825000,amasya,95,3,3,Konut,Kombi Doğalgaz,0,5
2226,3500000,amasya,150,1,4,Konut,Yerden Isıtma,7,3
2227,1550000,amasya,135,1,4,Konut,Kombi Doğalgaz,13,5
2228,5800000,amasya,250,11,7,Konut,Kombi Doğalgaz,7,11
2229,1350000,amasya,130,,4,Konut,Yerden Isıtma,0,5
2230,19800003,amasya,100,1,3,Konut,Kombi Doğalgaz,7,5
2231,1300000,amasya,110,5,3,Konut,Kombi Doğalgaz,25,5
2232,2950000,amasya,130,5,4,Konut,Kombi Doğalgaz,7,5
2233,1600000,amasya,110,2,3,Konut,Kombi Doğalgaz,13,5
2234,1800000,amasya,170,2,4,Konut,Kombi Doğalgaz,25,4
2235,1100000,amasya,60,2,2,Konut,Kombi Doğalgaz,7,3
2236,3500000,amasya,145,1,4,Konut,Kombi Doğalgaz,7,5
2237,1250000,amasya,130,,4,Konut,Kombi Doğalgaz,7,6
2238,1200000,amasya,55,1,2,Konut,Kombi Doğalgaz,7,6
2239,1465000,amasya,60,8,2,Konut,Kombi Doğalgaz,0,8
2240,3100000,amasya,140,4,4,Konut,Yerden Isıtma,0,4
2241,2100000,amasya,150,5,4,Konut,Kombi Doğalgaz,,5
2242,750000017,amasya,190,,3,Konut,Kombi Doğalgaz,25,4
2243,2000000,amasya,90,5,4,Konut,Kombi Doğalgaz,7,5
2244,2700000,amasya,175,5,5,Konut,Kombi Doğalgaz,13,5
2245,1100000,amasya,130,,3,Konut,Kombi Doğalgaz,13,5
2246,1650000,amasya,130,5,4,Konut,Kombi Doğalgaz,13,5
2247,1900000,amasya,130,5,4,Konut,Kombi Doğalgaz,13,5
2248,2400000,amasya,140,2,4,Konut,Kombi Doğalgaz,3,5
2249,1100000,amasya,130,,3,Konut,Kombi Doğalgaz,7,5
2250,2650000,amasya,80,3,3,Konut,Yerden Isıtma,0,5
2251,800000,amasya,74,1,3,Konut,Sobalı,18,5
2252,6250000,amasya,140,1,4,Konut,Kombi Doğalgaz,0,4
2253,1375000,amasya,100,4,3,Konut,Kombi Doğalgaz,18,5
2254,2150000,amasya,135,1,4,Konut,Kombi Doğalgaz,0,7
2255,1120000,amasya,115,7,3,Konut,Kombi Doğalgaz,25,7
2256,2100000,amasya,760,,4,Konut,Sobalı,25,1
2257,1650000,amasya,100,,3,Konut,Sobalı,4,1
2258,8000000,amasya,105,1,3,Konut,Kombi Doğalgaz,18,5
2259,1750000,amasya,125,4,4,Konut,Merkezi Doğalgaz,13,4
2260,1500000,amasya,105,5,3,Konut,Kombi Doğalgaz,18,5
2261,1600000,amasya,120,5,4,Konut,Kombi Doğalgaz,18,5
2262,1650000,amasya,70,1,2,Konut,Kombi Doğalgaz,0,4
2263,3100000,amasya,135,5,4,Konut,Kombi Doğalgaz,0,5
2264,2575000,amasya,155,4,4,Konut,Kombi Doğalgaz,7,5
2265,1845000,amasya,95,2,3,Konut,Yerden Isıtma,1,4
2266,3250000,amasya,100,5,4,Konut,Kombi Doğalgaz,7,5
2267,3250000,amasya,112,,9,Konut,Kombi Doğalgaz,25,3
2268,2250000,amasya,80,2,3,Konut,Yerden Isıtma,0,5
2269,1200000,amasya,109,,3,Konut,Kombi Doğalgaz,18,1
2270,3100000,amasya,125,6,4,Konut,Kombi Doğalgaz,7,7
2271,5900000,amasya,170,,4,Konut,Kat Kaloriferi,18,3
2272,1275000,amasya,105,2,3,Konut,Merkezi (Pay Ölçer),13,3
2273,1300000,amasya,85,4,3,Konut,Kombi Doğalgaz,1,5
2274,4300000,amasya,105,,3,Konut,Kombi Doğalgaz,13,2
2275,1950000,amasya,140,5,4,Konut,Kombi Doğalgaz,13,5
2276,1500000,amasya,83,3,3,Konut,Kombi Doğalgaz,0,3
2277,2000000,amasya,140,1,4,Konut,Kombi Doğalgaz,4,5
2278,1650000,amasya,130,,4,Konut,Sobalı,25,1
2279,2750000,amasya,125,2,4,Konut,Kombi Doğalgaz,7,5
2280,2500000,amasya,115,2,4,Konut,Kombi Doğalgaz,4,5
2281,1650000,amasya,170,2,5,Konut,Kombi Doğalgaz,18,4
2282,3000000,amasya,80,3,3,Konut,Yerden Isıtma,1,5
2283,4000000,amasya,140,3,4,Konut,Kombi Doğalgaz,7,5
2284,280000014,amasya,125,2,4,Konut,Yerden Isıtma,0,4
2285,1800000,amasya,140,2,3,Konut,Kombi Doğalgaz,13,2
2286,1980000,amasya,100,2,3,Konut,Kombi Doğalgaz,3,4
2287,1680000,amasya,160,2,4,Konut,Merkezi Doğalgaz,13,5
2288,3490000,amasya,145,1,4,Konut,Kombi Doğalgaz,0,5
2289,2750000,amasya,136,3,4,Konut,Kombi Doğalgaz,0,5
2290,1550000,amasya,130,5,4,Konut,Kombi Doğalgaz,13,5
2291,3750000,amasya,135,,6,Konut,Sobalı,4,2
2292,1775000,amasya,130,4,3,Konut,Kombi Doğalgaz,0,4
2293,1875000,amasya,130,3,3,Konut,Kombi Doğalgaz,0,4
2294,2200000,amasya,135,2,4,Konut,Kat Kaloriferi,25,5
2295,3250000,amasya,115,,4,Konut,Sobalı,25,3
2296,2000000,amasya,80,2,3,Konut,Merkezi Doğalgaz,4,5
2297,2350000,amasya,105,5,3,Konut,Kombi Doğalgaz,0,5
2298,2350000,amasya,105,5,3,Konut,Kombi Doğalgaz,0,5
2299,2450000,amasya,118,3,4,Konut,Kombi Doğalgaz,25,4
2300,1550000,amasya,80,2,3,Konut,Merkezi Doğalgaz,7,5
2301,1850000,amasya,117,3,4,Konut,Kombi Doğalgaz,13,3
2302,13750002,amasya,55,1,2,Konut,Kombi Doğalgaz,7,4
2303,1800000,amasya,110,3,3,Konut,Kombi Doğalgaz,7,6
2304,2850000,amasya,123,2,4,Konut,Kombi Doğalgaz,13,4
2305,1900000,amasya,107,1,3,Konut,Kombi Doğalgaz,0,3
2306,3000000,amasya,115,2,4,Konut,Kombi Doğalgaz,0,4
2307,1950000,amasya,107,2,3,Konut,Kombi Doğalgaz,0,3
2308,2150000,amasya,100,1,3,Konut,Kombi Doğalgaz,0,3
2309,2750000,amasya,100,5,3,Konut,Kombi Doğalgaz,3,5
2310,1500000,amasya,120,1,4,Konut,Kombi Doğalgaz,13,5
2311,1300000,amasya,110,3,3,Konut,Kombi Doğalgaz,25,3
2312,4950000,amasya,190,7,5,Konut,Kombi Doğalgaz,7,8
2313,1350000,amasya,40,3,2,Konut,Yerden Isıtma,0,5
2314,2850000,amasya,110,5,3,Konut,Kombi Doğalgaz,7,5
2315,2300000,amasya,140,3,3,Konut,Kombi Doğalgaz,7,5
2316,2550000,amasya,100,,5,Konut,Sobalı,25,1
2317,1775000,amasya,90,1,3,Konut,Kombi Doğalgaz,7,4
2318,870000,amasya,55,3,2,Konut,Kombi Doğalgaz,1,3
2319,1650000,amasya,50,7,2,Konut,Yerden Isıtma,0,8
2320,1700000,amasya,130,4,4,Konut,Kombi Doğalgaz,18,5
2321,2750000,amasya,150,3,5,Konut,Kombi Doğalgaz,13,6
2322,1250000,amasya,55,3,2,Konut,Yerden Isıtma,1,3
2323,9500005,amasya,60,1,2,Konut,Klimalı,25,1
2324,1800000,amasya,77,1,3,Konut,Kombi Doğalgaz,,5
2325,4300000,amasya,145,3,4,Konut,Kombi Doğalgaz,7,5
2326,2350000,amasya,135,1,4,Konut,Kombi Doğalgaz,0,3
2327,8000000,amasya,598,,4,Konut,Kombi Doğalgaz,25,2
2328,2330000,amasya,130,5,4,Konut,Kombi Doğalgaz,0,5
2329,115000023,amasya,40,3,2,Konut,Kombi Doğalgaz,3,5
2330,1550000,amasya,135,4,4,Konut,Kombi Doğalgaz,13,5
2331,1580000,amasya,100,3,3,Konut,Kombi Doğalgaz,25,5
2332,26700006,amasya,135,4,4,Konut,Kombi Doğalgaz,0,5
2333,18250004,amasya,110,1,3,Konut,Kombi Doğalgaz,18,5
2334,1360000,amasya,93,1,2,Konut,Kombi Doğalgaz,1,5
2335,13200009,amasya,130,5,4,Konut,Kombi Doğalgaz,18,5
2336,1150000,amasya,115,5,3,Konut,Kombi Doğalgaz,25,5
2337,1475000,amasya,100,,4,Konut,Sobalı,25,2
2338,1350000,amasya,50,4,2,Konut,Yerden Isıtma,0,8
2339,6000000,amasya,272,,,Konut,Kombi Doğalgaz,18,4
2340,14000007,amasya,140,1,4,Konut,Kombi Doğalgaz,18,5
2341,3000000,amasya,140,3,4,Konut,Kombi Doğalgaz,3,5
2342,1650000,amasya,45,4,2,Konut,Kombi Doğalgaz,0,5
2343,15500006,amasya,100,2,4,Konut,Kombi Doğalgaz,18,4
2344,2700000,amasya,110,2,4,Konut,Kombi Doğalgaz,0,4
2345,2700000,amasya,110,2,4,Konut,Kombi Doğalgaz,0,4
2346,1995000,amasya,135,1,4,Konut,Kombi Doğalgaz,7,5
2347,1100000,amasya,50,1,2,Konut,Kombi Doğalgaz,18,4
2348,2250000,amasya,140,2,4,Konut,Kombi Doğalgaz,0,5
2349,2500000,amasya,150,2,4,Konut,Kombi Doğalgaz,18,5
2350,950000,amasya,54,4,2,Konut,Kombi Doğalgaz,7,4
2351,1000000,amasya,58,5,2,Konut,Kombi Doğalgaz,0,5
2352,1750000,amasya,105,3,3,Konut,Kombi Doğalgaz,0,3
2353,26000002,amasya,140,4,4,Konut,Kombi Doğalgaz,7,5
2354,3250000,amasya,130,2,4,Konut,Kombi Doğalgaz,0,5
2355,2000000,amasya,95,3,3,Konut,Kombi Doğalgaz,7,5
2356,14000000,amasya,550,,8,Konut,Yerden Isıtma,4,4
2357,12500003,amasya,105,4,3,Konut,Kombi Doğalgaz,25,5
2358,2100000,amasya,140,1,4,Konut,Kombi Doğalgaz,7,6
2359,375000010,amasya,190,11,5,Konut,Kombi Doğalgaz,0,14
2360,1650000,amasya,100,1,3,Konut,Kombi Katı Yakıt,0,4
2361,62000008,amasya,270,11,7,Konut,Kombi Doğalgaz,7,11
2362,1350000,amasya,80,1,3,Konut,Kombi Doğalgaz,13,6
2363,20000009,amasya,210,5,3,Konut,Kombi Doğalgaz,,5
2364,1800000,amasya,135,3,4,Konut,Kombi Doğalgaz,13,5
2365,1650000,amasya,100,4,3,Konut,Kombi Doğalgaz,7,5
2366,1550000,amasya,150,1,5,Konut,Kombi Doğalgaz,25,4
2367,2875000,amasya,150,2,4,Konut,Kombi Doğalgaz,4,5
2368,2550000,amasya,115,4,4,Konut,Kombi Doğalgaz,,6
2369,3450000,amasya,155,6,4,Konut,Merkezi (Pay Ölçer),0,10
2370,1350000,amasya,80,3,2,Konut,Kombi Doğalgaz,3,4
2371,7000000,amasya,856,,4,Konut,Sobalı,13,3
2372,2100000,amasya,100,3,3,Konut,Kombi Doğalgaz,0,3
2373,1500000,amasya,55,3,2,Konut,Kombi Doğalgaz,1,5
2374,2650000,amasya,175,2,5,Konut,Kombi Doğalgaz,13,6
2375,4000000,amasya,130,,3,Konut,Sobalı,18,3
2376,1500000,amasya,60,4,2,Konut,Kombi Doğalgaz,0,4
2377,1700000,amasya,130,1,4,Konut,Kombi Doğalgaz,13,5
2378,1350000,amasya,105,4,3,Konut,Kombi Doğalgaz,7,4
2379,3600000,amasya,138,2,4,Konut,Kombi Doğalgaz,0,9
2380,6350000,amasya,529,,3,Konut,Kombi Doğalgaz,18,4
2381,1650000,amasya,135,1,4,Konut,Kombi Doğalgaz,7,5
2382,2400000,amasya,180,5,6,Konut,Kombi Doğalgaz,7,5
2383,2900000,amasya,240,5,7,Konut,Kombi Doğalgaz,7,6
2384,7000000,amasya,330,,7,Konut,Kombi Doğalgaz,3,3
2385,3000000,amasya,145,1,4,Konut,Kombi Doğalgaz,7,6
2386,3000000,amasya,145,4,4,Konut,Kombi Doğalgaz,7,6
2387,1750000,amasya,145,1,4,Konut,Merkezi Doğalgaz,13,7
2388,14500000,amasya,4,,8,Konut,Kat Kaloriferi,7,3
2389,5900000,amasya,400,,,Konut,Kombi Doğalgaz,13,4
2390,1245000,ankara,80,,3,Konut,Kombi Doğalgaz,13,6
2391,5250000,antalya,120,3,4,Konut,Klimalı,7,4
2392,2750000,antalya,100,2,3,Konut,Klimalı,0,4
2393,3400000,antalya,135,3,4,Konut,Klimalı,0,4
2394,2800000,antalya,87,2,3,Konut,Klimalı,0,4
2395,5900000,antalya,175,,4,Konut,Klimalı,7,3
2396,3350000,antalya,90,1,3,Konut,Klimalı,25,5
2397,2950000,antalya,125,1,4,Konut,Klimalı,0,3
2398,3700000,antalya,130,,4,Konut,Doğalgaz Sobalı,0,4
2399,4500000,antalya,180,,5,Konut,Klimalı,13,5
2400,2270000,antalya,100,5,3,Konut,Kombi Doğalgaz,18,12
2401,3850000,antalya,100,2,4,Konut,Klimalı,7,3
2402,3500000,antalya,100,3,3,Konut,Klimalı,13,11
2403,9000000,antalya,350,,5,Konut,Klimalı,7,3
2404,6020000,antalya,150,4,4,Konut,Klimalı,25,4
2405,5350000,antalya,160,2,4,Konut,Klimalı,7,13
2406,2685000,antalya,120,1,4,Konut,Klimalı,7,3
2407,1950000,antalya,48,2,2,Konut,Klimalı,0,5
2408,350000010,antalya,85,4,3,Konut,Klimalı,1,5
2409,2650000,antalya,40,7,2,Konut,Merkezi (Pay Ölçer),,13
2410,2500000,antalya,50,,2,Konut,Klimalı,1,1
2411,3790000,antalya,85,1,3,Konut,Klimalı,18,5
2412,2300000,antalya,50,3,2,Konut,Klimalı,25,5
2413,12000000,antalya,150,,4,Konut,Klimalı,0,1
2414,4150000,antalya,55,1,2,Konut,Klimalı,0,2
2415,25000000,antalya,400,,6,Konut,Klimalı,3,3
2416,4450000,antalya,50,1,2,Konut,Kombi Doğalgaz,0,3
2417,20500000,antalya,285,,5,Konut,Klimalı,0,3
2418,450000012,antalya,105,7,3,Konut,Klimalı,0,11
2419,4800000,antalya,80,1,3,Konut,Klimalı,0,2
2420,16900000,antalya,180,,5,Konut,Yerden Isıtma,0,2
2421,3185000,antalya,75,1,3,Konut,Klimalı,7,4
2422,4280000,antalya,130,1,4,Konut,Klimalı,1,5
2423,2750000,antalya,280,,3,Konut,Sobalı,18,1
2424,750000017,antalya,115,7,4,Konut,Merkezi (Pay Ölçer),1,13
2425,6120000,antalya,110,1,3,Konut,Klimalı,13,4
2426,209990001,antalya,210,,2,Konut,Klimalı,0,5
2427,6000000,antalya,110,,3,Konut,Klimalı,0,2
2428,3750000,antalya,80,1,3,Konut,Klimalı,7,4
2429,6800000,antalya,88,,3,Konut,Isıtma Yok,18,3
2430,5150000,antalya,165,,5,Konut,Klimalı,7,3
2431,29000003,antalya,50,2,2,Konut,Klimalı,1,5
2432,6900000,antalya,117,6,4,Konut,Klimalı,,6
2433,6250000,antalya,85,5,2,Konut,Klimalı,0,6
2434,195000024,antalya,75,1,2,Konut,Klimalı,0,4
2435,67500003,antalya,90,,3,Konut,Klimalı,7,3
2436,32000002,antalya,60,2,2,Konut,Klimalı,7,5
2437,3300000,antalya,110,3,3,Konut,Klimalı,25,3
2438,6420000,antalya,100,5,3,Konut,Klimalı,7,9
2439,2450000,antalya,45,3,2,Konut,Klimalı,0,7
2440,3950000,antalya,60,1,2,Konut,Klimalı,13,3
2441,2500000,antalya,85,1,3,Konut,Isıtma Yok,1,3
2442,5450000,antalya,75,2,3,Konut,Klimalı,0,4
2443,3000000,antalya,85,2,3,Konut,Klimalı,13,5
2444,3065000,antalya,90,1,3,Konut,Klimalı,13,5
2445,4100000,antalya,115,4,3,Konut,Klimalı,7,4
2446,35000005,antalya,90,1,3,Konut,Klimalı,13,4
2447,36650005,antalya,155,1,4,Konut,Yerden Isıtma,1,4
2448,5600000,antalya,90,2,3,Konut,Kombi Doğalgaz,13,4
2449,165000003,antalya,180,,5,Konut,Yerden Isıtma,0,2
2450,2230000,antalya,130,4,4,Konut,Kombi Doğalgaz,7,4
2451,167000005,antalya,350,,6,Konut,Yerden Isıtma,0,2
2452,3365000,antalya,70,1,3,Konut,Klimalı,7,7
2453,4640000,antalya,58,,3,Konut,Klimalı,0,2
2454,5250000,antalya,140,,5,Konut,Klimalı,18,3
2455,8000000,antalya,150,,4,Konut,Klimalı,13,2
2456,9600000,antalya,150,4,4,Konut,Klimalı,7,4
2457,2845000,antalya,120,2,4,Konut,Klimalı,,3
2458,6000000,antalya,60,2,2,Konut,Klimalı,7,6
2459,2990000,antalya,67,4,2,Konut,Merkezi (Pay Ölçer),0,11
2460,30950003,antalya,130,,4,Konut,Isıtma Yok,0,3
2461,35000000,antalya,220,,6,Konut,Kombi Doğalgaz,18,4
2462,42500006,antalya,105,1,4,Konut,Klimalı,13,8
2463,23500006,antalya,85,1,3,Konut,Klimalı,18,3
2464,18750005,antalya,130,10,4,Konut,Klimalı,25,12
2465,4000000,antalya,95,1,3,Konut,Kombi Doğalgaz,4,4
2466,360000005,antalya,779,,,Konut,Klimalı,7,2
2467,19750006,antalya,45,3,2,Konut,Klimalı,1,12
2468,4600000,antalya,75,,3,Konut,Klimalı,0,2
2469,2070000,antalya,80,1,3,Konut,Kombi Doğalgaz,13,3
2470,2000000,antalya,60,1,2,Konut,Klimalı,13,3
2471,2184000,antalya,49,5,2,Konut,Klimalı,0,9
2472,2400000,antalya,85,4,3,Konut,Isıtma Yok,25,4
2473,6750000,antalya,135,,6,Konut,Klimalı,18,3
2474,3000000,antalya,78,2,3,Konut,Isıtma Yok,18,2
2475,46000007,antalya,135,2,4,Konut,Klimalı,25,4
2476,2300000,antalya,80,2,3,Konut,Klimalı,0,2
2477,2550000,antalya,130,3,4,Konut,Isıtma Yok,13,4
2478,4400000,antalya,120,1,4,Konut,Klimalı,18,3
2479,2900000,antalya,90,1,3,Konut,Klimalı,3,3
2480,1650000,antalya,65,1,2,Konut,Klimalı,4,2
2481,410000014,antalya,120,2,5,Konut,Klimalı,0,2
2482,4640000,antalya,36,1,2,Konut,Klimalı,0,3
2483,1850000,antalya,150,2,4,Konut,Doğalgaz Sobalı,18,2
2484,4726000,antalya,46,1,3,Konut,Isıtma Yok,0,3
2485,2350000,antalya,85,1,3,Konut,Klimalı,0,4
2486,92000003,antalya,155,4,4,Konut,Merkezi Doğalgaz,4,4
2487,13000000,antalya,200,,5,Konut,Klimalı,0,3
2488,3800000,antalya,36,1,2,Konut,Klimalı,0,4
2489,7400000,antalya,75,1,3,Konut,Klimalı,0,4
2490,3100000,antalya,90,2,3,Konut,Klimalı,3,3
2491,6500000,antalya,80,2,3,Konut,Klimalı,7,4
2492,34500003,antalya,70,1,3,Konut,Klimalı,7,10
2493,30000008,antalya,110,1,4,Konut,Klimalı,0,1
2494,3350000,antalya,130,6,4,Konut,Klimalı,18,9
2495,4150000,antalya,65,,2,Konut,Kombi Doğalgaz,4,2
2496,300000014,antalya,150,2,4,Konut,Kombi Doğalgaz,7,4
2497,1350000014,antalya,145,3,4,Konut,Klimalı,18,8
2498,52000005,antalya,80,1,3,Konut,Kombi Doğalgaz,7,5
2499,4250000,antalya,85,8,3,Konut,Klimalı,13,14
2500,265000018,antalya,135,5,3,Konut,Klimalı,25,5
2501,4380000,antalya,110,3,3,Konut,Klimalı,0,4
2502,4690000,antalya,110,1,3,Konut,Klimalı,0,4
2503,3336000,antalya,60,1,2,Konut,Klimalı,0,4
2504,4065000,antalya,80,3,3,Konut,Klimalı,0,4
2505,3800000,antalya,52,1,2,Konut,Klimalı,0,4
2506,3250000,antalya,47,2,2,Konut,Klimalı,0,4
2507,6900000,antalya,145,,5,Konut,Klimalı,18,3
2508,111111,antalya,126,2,4,Konut,Klimalı,0,5
2509,71500004,antalya,170,3,4,Konut,Klimalı,,4
2510,4950000,antalya,85,,3,Konut,Klimalı,7,5
2511,27500005,antalya,90,1,3,Konut,Klimalı,25,4
2512,810000,antalya,80,,3,Konut,Sobalı,7,2
2513,259000022,antalya,43,1,2,Konut,Klimalı,0,8
2514,320000029,antalya,190,12,4,Konut,Klimalı,0,13
2515,6750000,antalya,165,6,4,Konut,Klimalı,18,8
2516,6100000,antalya,90,2,3,Konut,Klimalı,4,4
2517,9800000,antalya,69,6,2,Konut,Merkezi Doğalgaz,0,10
2518,21400000,antalya,250,,6,Konut,Klimalı,0,3
2519,4990000,antalya,75,3,3,Konut,Kombi Doğalgaz,0,6
2520,800000,antalya,90,,3,Konut,Klimalı,7,1
2521,270000,antalya,29,,2,Konut,Sobalı,0,1
2522,525000,antalya,65,,3,Konut,Sobalı,0,1
2523,800000,antalya,80,,4,Konut,Klimalı,7,1
2524,50000009,antalya,80,3,3,Konut,Klimalı,0,4
2525,2075000,antalya,100,1,3,Konut,Klimalı,3,4
2526,3500000,antalya,95,1,3,Konut,Klimalı,7,2
2527,13250000,antalya,226,,5,Konut,Yerden Isıtma,0,2
2528,5186900,antalya,110,5,3,Konut,Klimalı,13,15
2529,4199000,antalya,100,1,3,Konut,Klimalı,13,5
2530,2350000,antalya,55,8,2,Konut,Merkezi Doğalgaz,,13
2531,2850000,antalya,115,2,3,Konut,Sobalı,0,3
2532,4950000,antalya,135,1,4,Konut,Güneş Enerjisi,18,7
2533,2850000,antalya,50,1,2,Konut,Güneş Enerjisi,0,5
2534,2550000,antalya,50,1,2,Konut,Güneş Enerjisi,0,4
2535,2900000,antalya,150,3,4,Konut,Klimalı,13,3
2536,2200000,antalya,57,4,2,Konut,Merkezi (Pay Ölçer),0,11
2537,3500000,antalya,130,2,4,Konut,Klimalı,7,2
2538,2500000,antalya,100,1,3,Konut,Klimalı,7,3
2539,4136389,antalya,105,1,3,Konut,Klimalı,7,3
2540,2450000,antalya,85,1,3,Konut,Klimalı,13,3
2541,8250000,antalya,225,7,5,Konut,Klimalı,13,7
2542,7500000,antalya,160,,4,Konut,Kombi Doğalgaz,18,2
2543,2195000,antalya,95,2,3,Konut,Klimalı,7,3
2544,2387000,antalya,90,5,3,Konut,Klimalı,4,5
2545,3990000,antalya,106,6,4,Konut,Kombi Doğalgaz,25,8
2546,7500000,antalya,130,,3,Konut,Klimalı,0,2
2547,6180000,antalya,270,9,6,Konut,Klimalı,7,9
2548,3350000,antalya,85,3,3,Konut,Kombi Doğalgaz,13,6
2549,3200000,antalya,140,1,4,Konut,Klimalı,18,5
2550,6915000,antalya,100,1,3,Konut,Klimalı,13,3
2551,5590000,antalya,180,5,5,Konut,Kombi Doğalgaz,0,5
2552,7500000,antalya,180,3,4,Konut,Kombi Doğalgaz,7,4
2553,4500000,antalya,145,4,4,Konut,Klimalı,25,7
2554,9600000,antalya,190,7,5,Konut,Klimalı,13,8
2555,2714000,antalya,60,1,2,Konut,Klimalı,13,3
2556,4780000,antalya,110,2,3,Konut,Klimalı,18,5
2557,2500000,antalya,125,,4,Konut,Klimalı,18,2
2558,19750000,antalya,276,,5,Konut,Yerden Isıtma,0,2
2559,3325000,antalya,85,2,3,Konut,Kombi Doğalgaz,0,4
2560,6750000,antalya,115,1,4,Konut,Kombi Doğalgaz,13,13
2561,1500000,antalya,43,4,2,Konut,Sobalı,0,4
2562,1900000,antalya,43,3,2,Konut,Sobalı,0,5
2563,1425000,antalya,38,4,2,Konut,Sobalı,0,4
2564,10700000,antalya,140,1,4,Konut,Kombi Doğalgaz,18,16
2565,5500000,antalya,180,3,5,Konut,Sobalı,0,3
2566,5250000,antalya,230,,5,Konut,Klimalı,18,4
2567,6150000,antalya,135,1,4,Konut,Klimalı,13,10
